,SPY,QQQ,SMH,XLU
2022-06-03,86.19354838709677,76.29021920266632,76.68943089430894,105.5537617048757
2022-06-06,86.440489432703,76.57992565055761,76.65691056910569,106.03810138844044
2022-06-07,87.29254727474972,77.26701704909627,77.37235772357724,106.68388763319342
2022-06-08,86.35817575083426,76.66196641456223,75.73333333333333,104.58508233774621
2022-06-09,84.29143492769744,74.59300089732085,73.7040650406504,102.06651598320956
2022-06-10,81.83537263626252,71.97282399692347,70.97886178861789,101.25928317726833
2022-06-13,78.75417130144605,68.69119343673887,67.0439024390244,96.64191152728448
2022-06-14,78.4916573971079,68.77579797461864,67.52520325203253,94.18792379722312
2022-06-15,79.61957730812013,70.51660043584155,68.83252032520325,94.80142072973845
2022-06-16,77.07452725250278,67.69901294705807,64.74146341463414,92.9286406199548
2022-06-17,77.13904338153503,68.48096397897706,65.21626016260163,92.12140781401357
2022-06-21,79.10344827586206,70.19356492757339,67.01788617886179,93.83274136260899
2022-06-22,78.93659621802003,70.10383284194334,66.17235772357724,94.8337100419761
2022-06-23,79.75750834260289,71.14728880912703,65.89268292682927,97.06167258637392
2022-06-24,82.25583982202447,73.6392770157672,68.58536585365853,98.77300613496934
2022-06-27,81.95995550611791,73.03935392898346,68.27967479674797,99.54794962867291
2022-06-28,80.30700778642937,70.808870657608,66.66666666666667,99.22505650629643
2022-06-29,80.22246941045606,70.90629406486347,65.4308943089431,99.25734581853406
2022-06-30,79.559510567297,70.02435585181387,64.64390243902439,100.3228931223765
2022-07-01,80.36484983314794,70.45763363671324,62.17886178861789,102.8737487891508
2022-07-05,80.54949944382648,71.68311754903219,62.4780487804878,99.32192444300937
2022-07-06,80.82981090100111,72.12152288168183,62.96585365853659,100.35518243461415
2022-07-07,81.99555061179088,73.65978720676836,65.84065040650407,100.2583144979012
2022-07-08,81.93548387096774,73.7725932572747,66.19186991869918,99.87084275104941
2022-07-11,81.01446051167964,72.12921420330726,64.57886178861789,100.5812076202777
2022-07-12,80.32035595105673,71.48570696064607,64.62439024390244,100.09686793671295
2022-07-13,79.89098998887653,71.37802845789003,65.25528455284552,99.61252825314821
2022-07-14,79.69966629588431,71.59594923727727,66.4520325203252,99.61252825314821
2022-07-15,81.17018909899889,72.86758107934881,68.1170731707317,99.8062641265741
2022-07-18,80.55839822024471,72.24458402768876,67.68780487804878,98.45011301259284
2022-07-19,82.69855394883204,74.48019484681451,70.72520325203251,99.06360994510817
2022-07-20,83.26585094549499,75.68773234200744,72.36422764227642,97.7720374556022
2022-07-21,84.10456062291435,76.77990001281887,73.5869918699187,97.99806264126575
2022-07-22,83.32146829810901,75.4185360851173,71.869918699187,99.38650306748467
2022-07-25,83.39710789766407,75.0134598128445,71.54471544715447,100.61349693251535
2022-07-26,82.40711902113459,73.50852454813486,70.4910569105691,101.22699386503068
2022-07-27,84.56507230255839,76.60812716318421,73.66504065040651,101.32386180174363
2022-07-28,85.59733036707453,77.34136649147545,74.59512195121951,104.9079754601227
2022-07-29,86.90767519466074,78.74631457505447,75.28455284552845,105.87665482725218
2022-08-01,86.62068965517241,78.71042174080246,75.38861788617886,105.94123345172748
2022-08-02,86.06451612903226,78.50275605691577,75.27154471544715,105.74749757830159
2022-08-03,87.38375973303671,80.62812459941033,76.99512195121952,106.42557313529223
2022-08-04,87.33704115684094,80.99987181130624,77.85365853658537,106.58701969648047
2022-08-05,87.1813125695217,80.36661966414563,77.28130081300813,106.23183726186633
2022-08-08,87.07452725250278,80.09742340725548,75.96747967479675,106.39328382305459
2022-08-09,86.74972191323693,79.182156133829,72.7869918699187,107.5879883758476
2022-08-10,88.52947719688542,81.40238430970388,75.70081300813008,108.07232805941234
2022-08-11,88.57174638487209,80.94346878605307,75.62276422764228,108.07232805941234
2022-08-12,90.04894327030033,82.53044481476735,77.82113821138212,109.8159509202454
2022-08-15,90.44271412680756,83.18164337905397,78.13983739837398,110.68776235066194
2022-08-16,90.61624026696329,82.99192411229329,77.33983739837399,111.04294478527608
2022-08-17,89.97330367074527,82.04076400461479,75.56422764227642,110.84920891185018
2022-08-18,90.21579532814238,82.24073836687603,76.67642276422764,111.26896997093962
2022-08-19,89.027808676307,80.65119856428663,74.59512195121951,111.23668065870199
2022-08-22,87.17686318131257,78.54121266504295,71.94146341463414,109.71908298353245
2022-08-23,86.94327030033371,78.42071529291117,72.33821138211383,109.00871811430417
2022-08-24,87.23025583982202,78.67965645430073,72.34471544715447,109.3639005489183
2022-08-25,88.46496106785317,80.05383925137802,74.76422764227642,110.04197610590894
2022-08-26,85.47719688542826,76.7875913344443,70.66666666666667,108.36293186955118
2022-08-29,84.90322580645162,76.02871426740161,69.27479674796749,108.68582499192766
2022-08-30,83.96218020022246,75.16728624535315,68.59186991869919,107.10364869228286
2022-08-31,83.31701890989989,74.74169978207921,68.0,106.39328382305459
2022-09-01,83.57508342602893,74.79297525958211,66.64065040650407,107.94317081046174
2022-09-02,82.70300333704115,73.73413664914756,65.95121951219512,106.81304488214401
2022-09-06,82.41601779755284,73.19061658761697,65.30081300813008,107.03907006780756
2022-09-07,83.88876529477197,74.66222279194976,66.20487804878049,110.3971585405231
2022-09-08,84.42714126807564,75.0596077425971,67.15447154471545,110.26800129157249
2022-09-09,85.72191323692992,76.66709396231253,68.7609756097561,110.75234097513722
2022-09-12,86.67185761957731,77.60799897449044,69.00813008130082,111.81788827897968
2022-09-13,82.87875417130145,73.3546981156262,64.83252032520325,108.78269292864063
2022-09-14,83.19466073414905,73.9289834636585,65.59349593495935,109.71908298353245
2022-09-15,82.28031145717463,72.68042558646327,64.46829268292683,106.97449144333227
2022-09-16,81.64182424916574,72.2240738366876,64.71544715447155,106.55473038424282
2022-09-19,82.26473859844272,72.94962184335343,65.07967479674797,108.00774943493705
2022-09-20,81.35483870967742,72.35482630431997,64.27317073170731,106.42557313529223
2022-09-21,79.90878754171301,71.0473016279964,63.72682926829268,104.972554084598
2022-09-22,79.25250278086763,70.18074605819767,62.00325203252032,104.61737164998387
2022-09-23,77.95995550611791,69.09626970901166,61.021138211382116,103.45495640942848
2022-09-26,77.14349276974416,68.66555569798743,60.22764227642276,100.93639005489183
2022-09-27,76.94549499443826,68.82707345212151,60.8130081300813,99.19276719405877
2022-09-28,78.45383759733036,70.12947058069479,61.541463414634144,100.22602518566354
2022-09-29,76.80978865406007,68.18869375721061,59.67479674796748,96.25443978043268
2022-09-30,75.63515016685206,67.06063325214716,58.80975609756098,94.41394898288667
2022-10-03,77.63737486095661,68.5245481348545,60.81951219512195,97.15854052308686
2022-10-04,80.03559510567297,70.69093705935137,63.44065040650406,99.22505650629643
2022-10-05,79.86651835372636,70.6576079989745,63.91544715447154,97.02938327413626
2022-10-06,79.01890989988877,70.12690680681963,63.65528455284553,93.80045205037133
2022-10-07,76.8075639599555,67.44776310729394,59.85691056910569,91.89538262835002
2022-10-10,76.24249165739711,66.70170490962697,57.78211382113821,91.99225056506297
2022-10-11,75.77308120133482,65.92488142545827,55.98048780487805,91.73393606716178
2022-10-12,75.48832035595106,65.84027688757851,55.609756097560975,88.63416209234744
2022-10-13,77.51279199110122,67.35546724778875,57.37886178861788,90.86212463674524
2022-10-14,75.73526140155728,65.3352134341751,54.86829268292683,89.57055214723927
2022-10-17,77.67964404894327,67.54262274067428,56.16260162601626,91.41104294478528
2022-10-18,78.59621802002225,68.09639789770542,56.25365853658536,93.1223764933807
2022-10-19,78.03114571746384,67.83232918856557,56.728455284552844,91.89538262835002
2022-10-20,77.37041156840934,67.42725291629279,57.16422764227642,89.57055214723927
2022-10-21,79.25472747497219,69.08857838738624,59.1219512195122,91.24959638359704
2022-10-24,80.20022246941046,69.79105242917575,59.27804878048781,91.95996125282532
2022-10-25,81.48387096774194,71.24471221638251,60.260162601626014,93.80045205037133
2022-10-26,80.91212458286985,69.64491731829251,59.65528455284553,93.76816273813368
2022-10-27,80.47608453837597,68.33995641584411,58.88780487804878,94.54310623183727
2022-10-28,82.36484983314794,70.48583514933982,61.19024390243902,97.15854052308686
2022-10-31,81.77753058954394,69.65004486604282,60.045528455284554,96.25443978043268
2022-11-01,81.41490545050056,68.92962440712729,60.45528455284553,96.64191152728448
2022-11-02,79.40600667408232,66.57864376362005,58.72520325203252,95.64094284791734
2022-11-03,78.56284760845384,65.28650173054736,58.08130081300813,96.06070390700678
2022-11-04,79.6440489432703,66.3325214716062,60.68292682926829,96.73877946399742
2022-11-07,80.46273637374861,67.07601589539803,61.886178861788615,94.80142072973845
2022-11-08,80.8698553948832,67.5503140622997,63.28455284552845,95.51178559896674
2022-11-09,79.2258064516129,65.9787206768363,61.49593495934959,94.73684210526316
2022-11-10,83.52836484983315,70.84476349186002,67.86341463414634,99.22505650629643
2022-11-11,84.3781979977753,72.17536213305986,69.99674796747968,98.12721989021634
2022-11-14,83.61957730812013,71.49083450839636,69.38536585365854,96.93251533742331
2022-11-15,84.38487208008898,72.53685424945519,71.58373983739837,97.99806264126575
2022-11-16,83.74416017797553,71.53698243814894,68.94959349593496,98.90216338391993
2022-11-17,83.49276974416019,71.39084732726572,69.48943089430894,97.19082983532451
2022-11-18,83.8976640711902,71.38571977951544,69.5869918699187,99.19276719405877
2022-11-21,83.54393770856507,70.63709780797333,68.38373983739838,99.64481756538586
2022-11-22,84.66740823136819,71.66773490578132,70.35447154471545,100.48433968356474
2022-11-23,85.17018909899889,72.38302781694654,71.0439024390244,101.61446561188247
2022-11-25,85.17463848720801,71.89591078066914,70.23089430894309,102.22796254439781
2022-11-28,83.82647385984427,70.84476349186002,68.55934959349594,101.19470455279303
2022-11-29,83.70634037819799,70.31662607358031,68.29268292682927,100.45205037132709
2022-11-30,86.27363737486095,73.54698115626202,72.20162601626016,102.9383274136261
2022-12-01,86.26473859844272,73.6444045635175,72.0130081300813,102.84145947691314
2022-12-02,86.146829810901,73.34444302012562,71.05040650406504,102.3571197933484
2022-12-05,84.61401557285873,72.07537495192923,70.20487804878049,101.77591217307072
2022-12-06,83.41045606229143,70.6294064863479,68.70243902439024,102.4216984178237
2022-12-07,83.2369299221357,70.28586078707856,68.6178861788618,101.90506942202131
2022-12-08,83.87764182424917,71.17549032175361,70.40650406504065,102.5508556667743
2022-12-09,83.2769744160178,70.70119215485194,69.81463414634146,102.0988052954472
2022-12-12,84.46273637374861,71.58313036790155,71.05040650406504,104.3913464643203
2022-12-13,85.12569521690767,72.34457120881937,72.23414634146341,104.74652889893446
2022-12-14,84.56729699666296,71.79335982566336,71.09593495934959,104.55279302550858
2022-12-15,82.53837597330367,69.39110370465326,68.26666666666667,103.26122053600258
2022-12-16,81.54393770856507,68.72452249711576,67.71382113821139,101.54988698740718
2022-12-19,80.82981090100111,67.81438277143955,66.97886178861789,101.13012592831772
2022-12-20,80.93437152391546,67.72208691193435,66.5691056910569,101.22699386503068
2022-12-21,82.13348164627364,68.7270862709909,68.09105691056911,102.58314497901195
2022-12-22,80.98553948832036,67.02986796564542,65.30081300813008,101.96964804649662
2022-12-23,81.41490545050056,67.16831175490321,65.26829268292683,102.97061672586375
2022-12-27,81.11457174638487,66.19151390847327,64.11056910569106,103.68098159509204
2022-12-28,80.12680756395996,65.33264966029996,63.31707317073171,102.7445915402002
2022-12-29,81.54838709677419,66.95039097551596,65.33983739837399,103.3903777849532
2022-12-30,81.35483870967742,66.92475323676453,65.15772357723577,102.4216984178237
2023-01-03,81.02558398220245,66.45045506986284,64.55284552845528,102.4216984178237
2023-01-04,81.62847608453838,66.77092680425586,66.3089430894309,103.3903777849532
2023-01-05,80.6896551724138,65.71977951544673,65.07317073170732,101.09783661608009
2023-01-06,82.53392658509455,67.51185745417254,67.91544715447155,103.13206328705199
2023-01-09,82.51167964404894,67.94769901294704,69.41138211382113,103.81013884404263
2023-01-10,83.08565072302558,68.56044096910652,70.26341463414634,103.84242815628026
2023-01-11,84.13793103448276,69.73464940392257,71.11544715447154,104.74652889893446
2023-01-12,84.45383759733036,70.11665171131907,72.16260162601625,104.06845334194381
2023-01-13,84.7630700778643,70.58325855659531,72.37723577235772,103.61640297061675
2023-01-17,84.60511679644048,70.71144725035252,72.83252032520325,103.48724572166611
2023-01-18,83.29477196885428,69.79617997692603,72.40325203252033,100.96867936712948
2023-01-19,82.65406006674083,69.09114216126137,70.65365853658537,99.96771068776235
2023-01-20,84.21134593993325,71.06268427124728,72.91056910569105,100.5812076202777
2023-01-23,85.21023359288098,72.63427765671068,76.37073170731708,100.64578624475298
2023-01-24,85.1301446051168,72.47275990257658,75.8569105691057,101.16241524055538
2023-01-25,85.13681868743048,72.25227534931419,75.9219512195122,99.7416855020988
2023-01-26,86.09566184649611,73.73670042302268,77.30081300813008,100.1291572489506
2023-01-27,86.29365962180201,74.40840917831046,76.76747967479675,100.0645786244753
2023-01-30,85.21913236929922,72.8624535315985,74.93983739837398,99.64481756538586
2023-01-31,86.46718576195774,74.03666196641456,76.0520325203252,100.3874717468518
2023-02-01,87.3503893214683,75.62876554287912,79.62926829268292,100.51662899580239
2023-02-02,88.64293659621802,78.32585565953083,81.34634146341463,100.74265418146594
2023-02-03,87.70411568409344,76.91834380207665,79.87642276422764,98.64384888601873
2023-02-06,87.20133481646273,76.28509165491603,78.53658536585365,99.51566031643526
2023-02-07,88.32925472747498,77.89770542238173,80.8910569105691,99.45108169195997
2023-02-08,87.3615127919911,76.49275733880272,79.31056910569106,97.7720374556022
2023-02-09,86.60511679644048,75.77746442763748,79.60975609756098,96.41588634162093
2023-02-10,86.78754171301446,75.30060248686064,78.31544715447154,98.38553438811753
2023-02-13,87.79532814238043,76.50301243430329,79.43414634146342,98.96674200839523
